day,strategy,benchmark
0,4999.334539439695,5000.0
1,5023.994738026577,5038.65331890529
2,5003.473699890163,5012.691188500661
3,5011.635561700867,5011.695558656048
4,5018.62118702334,5033.095416278919
5,5391.9422203106005,5412.358796549432
6,5249.996357927877,5251.0517034662425
7,5221.8036734148145,5249.439077704703
8,5265.488688539707,5312.490073965145
9,5294.147156919789,5344.302428058124
10,5726.90780123357,5803.704705506138
11,5732.1184410966525,5804.091386825633
12,5696.617364117126,5742.994543040123
13,5667.277155483034,5677.45713943415
14,5672.2999002270335,5656.802858568014
15,6079.190048567241,6042.90384656469
16,6147.104357504207,6118.460489207526
17,6168.380160667124,6153.706260721757
18,6143.445096262332,6084.145303343953
19,6153.172332565601,6093.0332283306625
20,6500.138112922781,6400.009224217582
21,6533.009413727162,6409.932056777065
22,6562.631409506959,6418.751669700075
23,6647.605339388968,6535.5093087885225
24,6668.187844070838,6522.939704861094
25,7107.5244360657725,6988.4297170682585
26,7144.893769505702,7052.398173872557
27,7133.846481848263,7092.043004784756
28,7153.200499844474,7130.752255921646
29,7127.844939040808,7109.935605921044
30,7445.075860962614,7409.362228341344
31,7452.290827594953,7473.026028367975
32,7429.9766003862105,7439.525049998525
33,7474.80199579324,7479.454333818477
34,7407.370091252989,7439.649053985543
35,7766.201605577757,7789.584357868606
36,7780.371086340438,7841.838623433792
37,7829.614347132827,7873.634165969249
38,7797.188550988729,7900.999876541258
39,7762.258780271602,7828.676616332197
40,8200.103731750803,8281.843475695317
41,8203.589120593446,8288.141234377013
42,8166.90005011615,8261.441043692583
43,8231.029133835535,8348.661779640444
44,8231.271213748309,8348.251424874432
45,8666.928510884149,8772.759948058569
46,8677.498570400812,8793.419302412769
47,8665.695128040996,8756.836361594902
48,8556.38651419973,8607.058707562343
49,8522.949606328277,8567.894235795331
50,8906.220849124245,8925.283873267228
51,8905.950462523197,8929.788917397193
52,8806.622025824647,8787.251329980463
53,8896.965785667988,8924.381748410486
54,8776.864184342652,8768.027700301196
55,9114.163977417913,9064.241490622542
56,9185.408890588864,9161.6622197377
57,9053.875688003352,8999.032611128025
58,9124.490423891575,9049.47095601986
59,8976.11385529664,8808.43326678136
60,9317.1983612126,9135.209127155304
61,9323.274227907154,9183.68559922043
62,9234.921926468081,9061.263225337812
63,9391.933747973973,9248.431126149948
64,9467.112840476542,9319.747767990606
65,9804.175216794254,9619.015771401391
66,9862.592751474403,9723.775468767823
67,9836.51045571337,9695.656235482316
68,9787.775306654097,9698.855029180468
69,9915.351652262852,9872.547509828431
70,10288.879394565276,10296.279947375218
71,10237.42580584309,10173.359453914549
72,10197.089999954685,10146.342637783115
73,10090.006322811874,9942.012708837796
74,10134.70806828382,10008.751170371845
75,10549.875892369417,10437.020575304663
76,10602.398555816626,10503.069423834748
77,10168.246487736531,9985.470841019587
78,9788.487335476106,9400.890749946211
79,9728.630043791454,9384.145947179519
80,9980.633345878054,9637.164746723885
81,10595.409676678104,10649.2528617562
82,10320.411269135177,10182.613313187489
83,10438.640355396437,10364.298683908213
84,10522.393397038024,10464.84847176848
85,10919.098673916085,10835.537228370209
86,10755.417032607773,10594.683308030228
87,10797.665299834638,10609.801146612095
88,10631.015993322559,10357.259208435176
89,10814.412534402676,10626.731881557238
90,11315.933151833528,11191.396872510804
91,11485.406899367983,11426.964804643534
92,11507.838164929126,11509.528941508828
93,11530.429103348335,11513.916258108946
94,11574.657917847535,11586.447634219558
95,11980.653407678812,11991.046574326268
96,11991.31256385029,12076.024766394083
97,12164.64412615994,12255.284192103758
98,12086.865145983398,12185.008783777734
99,11974.846667166357,12083.161236512442
100,12412.140974224392,12533.97754926882
101,12442.282951660545,12621.31167911879
102,12451.60874339036,12605.22929250096
103,12712.603995407391,13021.799371594929
104,12767.102844161607,13107.794566573433
105,13209.292794045232,13524.547110088823
106,13280.999066032902,13590.607049912938
107,13347.903349270953,13676.68816745531
108,13356.051197282759,13691.649344190266
109,13316.598566733159,13645.61484493275
110,13505.768723361776,13815.676805304052
111,13469.047947692055,13821.129121777174
112,13412.751607452035,13726.787657649782
113,13635.280957806175,14012.175305830158
114,13558.109444933392,13931.111973661196
115,13972.655538872861,14386.101936286925
116,13953.31092646746,14370.011702486667
117,13994.769169223866,14450.956566220086
118,14077.453452808786,14533.364452147503
119,14079.134027349559,14529.46456479704
120,14470.973546118496,14859.245520152548
121,14601.427305602412,15011.836359924122
122,14650.10434111836,15025.364722955093
123,14719.814081971466,15110.556596073515
124,14666.859056645499,15067.457947647728
125,15122.440738071158,15527.342531999891
126,14980.69989544646,15353.745860336789
127,15104.280412760998,15499.822812323873
128,14971.10801787045,15367.374734374689
129,14974.849235024352,15365.059858052782
130,15335.667599429271,15728.974460903035
131,15399.774105698383,15884.335470359434
132,15602.774010095229,16059.81632028799
133,15533.121739272709,16068.812414141206
134,15642.26431877426,16194.532907196766
135,16096.482382368806,16674.9943485797
136,16168.293981701136,16754.71925559086
137,16226.567307665598,16749.297768289554
138,16297.955864269476,16825.22696651895
139,16382.89422922461,16957.833074020455
140,16624.837650791247,17231.46301225715
141,16659.91682677162,17222.02506050986
142,16731.149615728624,17325.2991169733
143,16832.52345511241,17374.16183510874
144,16766.935370339736,17313.08429186201
145,17216.037796500375,17746.121395090402
146,17129.58890771464,17670.28751308808
147,17200.96831009313,17729.36266136344
148,17330.846916800765,17837.86086434996
149,17264.851172837407,17824.79618490686
150,17679.167577991546,18258.595120765745
151,17689.525813962933,18261.206524729678
152,17821.713882654796,18416.5662927933
153,17775.860872128018,18422.66314352634
154,17823.91486384717,18500.48691395041
155,18205.558840522477,18895.839651591603
156,18173.522745329126,18846.000887796865
157,18115.293489971973,18822.26753444472
158,17947.918074647176,18751.660945176875
159,17686.301044707652,18444.314293176147
160,18313.26228956368,19124.662589455434
161,18284.904268611972,19027.70118941787
162,18382.117429946247,19173.44916139863
163,18402.425749912636,19157.38902029446
164,18448.684104053038,19306.770153913927
165,18786.013498938577,19668.58838539871
166,19037.834076397885,19877.982448799685
167,19161.652423440963,19946.02771386567
168,19130.463775034135,19947.8839091944
169,19055.689820505726,19901.180130933564
170,19440.693985409853,20296.84900849987
171,19357.82237613773,20186.73596268504
172,19326.68407360472,20133.10005906568
173,19282.53162883724,20052.32770525901
174,19677.23492218292,20360.265142788612
175,20005.08900072355,20670.66028519235
176,20126.238871319474,20757.209091182693
177,20189.737407745026,20804.504667794397
178,20247.591422286376,20878.18294567154
179,20120.66964701905,20753.670141538394
180,20344.66216851025,20999.87931192047
181,20366.007545153952,21113.689411825777
182,20557.953870582453,21290.14614333717
183,20592.118654463568,21228.482686929827
184,20622.95238786583,21280.635386948517
185,21016.8434786917,21729.832504850256
186,21055.5972188272,21792.65028412896
187,21230.204308516768,21973.750920497583
188,21172.679918912312,21966.3982190301
189,21223.02183932255,22083.346278007462
190,21620.409738387243,22452.942086177027
191,21652.327656591464,22425.045758507607
192,21887.15326546446,22529.82555462848
193,21843.43640268294,22641.41295931063
194,21877.36117336218,22748.531758434565
195,22282.95767341823,23024.698615559148
196,22158.895122679063,22951.442464207536
197,22053.797404881512,22845.556042042102
198,22165.906639839555,22976.44153075122
199,22203.657831119664,23041.01375096606
200,22693.885983102475,23527.806179760813
201,22825.794088671202,23607.976644875678
202,22871.287177597762,23635.168395881214
203,22951.57865686072,23634.819366788342
204,23046.882569008434,23719.57923929209
205,23273.03521467871,24031.63908306634
206,23403.654082530666,24174.941006483972
207,23284.997630505863,24104.905999820618
208,22660.764585921657,23453.40274893373
209,23097.263245116417,23813.27351252328
210,23513.418199956126,24184.181912550677
211,23704.65242032747,24291.548148638794
212,23511.395734832433,24126.11636191199
213,23537.594519891732,24263.06569925397
214,23651.407599454004,24515.413117178465
215,23982.71498006616,24915.047727657788
216,23833.050615902397,24785.516713428944
217,24007.56645959439,24932.49213063989
218,24218.32057491749,25136.25469539319
219,24440.710910662372,25432.804989629964
220,24806.42956485214,25900.354493145605
221,24853.741540383882,25912.796687772814
222,24669.55395400631,25627.804019988478
223,24886.796657427614,25711.86577308821
224,24915.144268636588,25760.12121790053
225,24984.07603773891,25854.772592121855
226,25284.578974138785,25944.369441753388
227,24975.797667223647,25666.003657020305
228,25035.850930781944,25691.272032204288
229,25410.612351238367,26092.167461013883
230,25784.695547877665,26551.898694101572
231,25795.292097979553,26566.674519810123
232,25346.520627210757,26125.826592020218
233,25333.60588882688,26121.54799778646
234,25118.090585463066,25878.188334796265
235,25428.63454748741,26060.87488266021
236,25473.009482480185,26161.55325822936
237,25005.689847109883,25762.792441857808
238,25275.738070853673,26019.421361871864
239,25604.89632543195,26402.388398940424
240,26232.756469607128,27050.729038270692
241,26410.37430063817,27237.47329851379
242,26538.992932466725,27386.14649541425
243,26400.911916557438,27261.1148950626
244,26462.083429425336,27311.610649297756
245,27035.224516702845,27806.184415036212
246,26997.9903666482,27826.51229727204
247,26942.792229402367,27879.369782584814
248,26873.57842955812,27795.612418823694
249,26842.324466465194,27771.623271610584
250,27451.505905650745,28355.809607891002
251,27536.55467688662,28421.792106047673
252,27203.300599423364,28116.20188045862
253,27216.19884864539,28073.721454540067
254,27117.12143215421,27997.0156929193
